hotelid,hotelname,hotelstars,lat,lon,address
812,Sis Pins,3.0,39.9087897,3.0846837,"Passeig d'Anglada Camarasa, 77, 07470 Port de Pollença, Illes Balears, Spain"
813,Cristina Apartamentos,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
814,Apartamentos Llevant,5.0,39.9108268,3.0831043,"Carrer de Pere Melià, 11, 07470 Port de Pollença, Illes Balears, Spain"
815,Ona Aucanada Club Aparthotel,3.0,39.8377113,3.1514024,"Calle d'es Mirador, Carr. Alcanada, 11, 07400 Puerto de Alcudia, Illes Balears, Spain"
816,Ben Hur,3.0,39.5217208,2.7455617,"Carrer de la Mar Menor, 24, Platja de Palma, 07610 Palma, Illes Balears, Spain"
817,Nura Boreal,3.0,39.5227464,2.7441288,"Carrer de la Mar Jònica, 9, Platja de Palma, 07610 Palma, Illes Balears, Spain"
818,BH Mallorca Apartments,3.0,39.5059007,2.5295692,"Av de las Palmeras, 2, 07181 Magaluf, Illes Balears, Spain"
819,Globales Simar,3.0,39.9202638,3.0559764,"Carrer del Temporal, s/n, 07469 Cala Sant Vicenç, Illes Balears, Spain"
820,Can Alomar Luxury Boutique,5.0,39.56991110000001,2.6461194,"Carrer de Sant Feliu, 1, Centre, 07012 Palma, Illes Balears, Spain"
821,allsun App.-Hotel Orquidea Playa,5.0,39.8295135,3.1177261,"Carrer de les Canyes, 5, 07410 Port d'Alcúdia, Illes Balears, Spain"
822,Born,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
823,S'Hort de son Caulelles,4.0,39.6213194,2.7599754,"Camí des Mirador, s/n, 07141 Marratxi, Islas Baleares, Illes Balears, Spain"
824,Fincahotel Binibona Parc Natural,4.0,39.7838587,2.9203313,"Carrer de Binibona, 07314 Caimari, Illes Balears, Spain"
825,Albellons Parc Natural,4.0,39.7924432,2.9136881,"Finca Albellons, S-N, 07314 Caimari, Illes Balears, Spain"
826,Iberostar Ciudad Blanca Alcudia Apartamentos,4.0,39.832508,3.117615,"Carretera d'Artà, 43, 07400 Alcúdia, Illes Balears, Spain"
827,Finca Son Mercadal,3.0,39.4781413,3.0410213,"Camí de son Pau, s/n, 07260 Porreras, Illes Balears, Spain"
828,Ca's Papa Sweet Hotel Valldemossa,4.0,39.7094488,2.622947,"Carrer de Jovellanos, 8, 07170 Valldemossa, Illes Balears, Spain"
829,Duvabitat Apartments,3.0,39.9037275,3.0676451,"Carrer Cap Roig, 5, 07470 Port de Pollença, Illes Balears, Spain"
830,Stil Bonsai,3.0,39.7598264,3.168344400000001,"Carrer Isaac Peral, 112, 07458 Can Picafort, Illes Balears, Spain"
831,Segles,5.0,39.4297035,3.0200029,"C/ de Santanyí, 4, 07630 Campos, Illes Balears, Spain"
832,Castell Dels Hams,4.0,39.5503676,3.3156905,"Carr. Manacor-Porto Cristo, km 10, 07680, Illes Balears, Spain"
833,Hotel Honucai,4.0,39.3165893,2.9968169,"Carrer Bonança, 1, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
834,Ona Village Cala D'Or,3.0,39.3656266,3.2243506,"Ona Village Cala D’Or, Calle Voltor 5, Urb. Es Sementer, Cala Egos, 07660 Santanyí, Illes Balears, Spain"
835,Posada Terra Santa,4.0,39.56989,2.653395,"Carrer de la Posada de Terra Santa, 5, Centre, 07001 Palma, Illes Balears, Spain"
836,Santuari de Cura,3.0,39.5271203,2.9262001,"Puig de Randa, S/N, 07629 Randa, Illes Balears, Spain"
837,Zafiro Palace Alcudia,5.0,39.8446156,3.1344734,"Carrer del Camí Reial Al Moll, 2, 07400 Alcúdia, Illes Balears, Spain"
838,Iberostar Cala Millor,5.0,39.5868421,3.3854014,"Carrer Castell, 7, 07560 Cala Millor, Illes Balears, Spain"
839,Apartamentos Venecia,5.0,39.8283693,3.117348,"Carrer dels Garballons, 2, 07410 Alcúdia, Illes Balears, Spain"
840,Hotel Triton Beach,4.0,39.7100521,3.456617,"07590 Cala Ratjada, Balearic Islands, Spain"
841,LoftOtel Canet,4.0,39.656778,2.6287214,"Carretera de Esporles, Km. 1, 07190, Illes Balears, Spain"
842,R2 Bahia Cala Ratjada Design Hotel,4.0,39.7100398,3.4566911,"07590 Cala Ratjada, Balearic Islands, Spain"
843,Sant Francesc Hotel Singular,5.0,39.5690094,2.6526267,"Plaça de Sant Francesc, 5, Centre, 07001 Palma, Illes Balears, Spain"
844,The Hostal,1.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
845,Hotel Verónica & Apartaments Midas,3.0,39.5995158,3.3839567,"Carrer Primavera, 2, 07560 Cala Millor, Illes Balears, Spain"
846,Apartamentos Balear Beach,1.0,39.5120878,2.5389148,"Carrer Cala Blanca, 7, 07181 Torrenova, Illes Balears, Spain"
847,Hotel Mix Colombo,3.0,39.5640351,3.3735693,"C. del Lluç, S/N, 07687 S'Illot-Cala Morlanda, Illes Balears, Spain"
848,Vintage Hotel Bella Colina est. 1953,3.0,39.5378657,2.4456687,"Carrer de la Talaia, 4, 07160 Peguera, Illes Balears, Spain"
849,Es Revellar Art Resort,5.0,39.4248864,2.9757011,"Camí des Revellar Km 3.7 Pol 4 Parc 74, 07630 Campos, Illes Balears, Spain"
850,Isla de Cabrera Aparthotel & Hotel,4.0,39.3194963,2.9980455,"C, Av. Marquès del Palmer, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
851,Hoposa Cultural Boutique,2.0,39.9077005,3.0822958,"Plaça Miguel Capllonch, 13, 07470 Port de Pollença, Illes Balears, Spain"
852,Son Perdiu,3.0,39.385603,3.2444368,"Son Perdiu, 07669 Felanitx, Illes Balears, Spain"
853,Mar Hotels Paguera & Spa,4.0,39.53739600000001,2.4575657,"Carrer de les Gavines, 19, 07160 Peguera, Illes Balears, Spain"
854,COOEE Cala Ratjada,4.0,39.7100398,3.4566911,"07590 Cala Ratjada, Balearic Islands, Spain"
855,Iberostar Selection Llaut Palma - Adults Only,5.0,39.5136084,2.7514125,"Av. d'Amèrica, 2, Platja de Palma, 07600 Palma, Illes Balears, Spain"
856,Art Hotel Palma,4.0,39.5723972,2.6511296,"Costa d'En Sintes, 6, Distrito Centro, 07003 Palma, Illes Balears, Spain"
857,Cap Vermell Grand Hotel,5.0,39.6689517,3.4395414,"Urb. Atalaya de Canyamel, Vial A, 12, 07589 Canyamel, Illes Balears, Spain"
858,Can Feliu Ecoagroturismo,4.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
859,Hotel Club Cala Murada,3.0,39.4488079,3.2682148,"07688 Cala Murada, Illes Balears, Spain"
860,AluaSun Cala Antena,3.0,39.4654846,3.2799376,"Carrer de Cala Antena, s/n, 07689 Cales de Mallorca, Illes Balears, Spain"
861,Llaüt Boutique Hotel,4.0,39.764443,3.160101,"Carrer Residència, 1, 07458 Can Picafort, Illes Balears, Spain"
862,Marriott's Club Son Antem,5.0,39.47381,2.82988,"Tourism Registry, Ma-19, Salida 20, 07620, Illes Balears, Spain"
863,Sol Barbados,4.0,39.5026922,2.5320377,"Av. Notari Alemany, 7, 07181 Calvià, Illes Balears, Spain"
864,Playamar Apartments,2.0,39.5681964,3.3718784,"Rosa De Los Vientos, 7, 07687 S'Illot, Illes Balears, Spain"
865,PlayaMar Hotel,2.0,39.5681964,3.3718784,"Rosa De Los Vientos, 7, 07687 S'Illot, Illes Balears, Spain"
866,Hotel Garbada & Complex,2.0,39.5274309,2.5404931,"Carrer de Roses Bermejo, 26, 07181 Palmanova, Illes Balears, Spain"
867,Seasun Far,3.0,39.530152,2.7320353,"Carrer de l'Albatros, 11, Platja de Palma, 07610 Palma, Illes Balears, Spain"
868,Canyamel Park Hotel & Spa,4.0,39.6575514,3.4392849,"Via Melesigeni, s/n, 07589 Canyamel, Illes Balears, Spain"
869,Illa d'Or Hotel & Illa d'Or Club,4.0,39.910228,3.0947262,"Calle Colón, 265, 07470 Pollensa, Illes Balears, Spain"
870,MLL Palma Bay Club Resort,3.0,39.5064267,2.755708400000001,"Carrer d'Amílcar, Platja de Palma, 07600 Palma, Illes Balears, Spain"
871,Meliá Calviá Beach,4.0,39.50338500000001,2.533168,"Carrer Violetes, 1, 07181 Calvià, Illes Balears, Spain"
872,Nakar Hotel,4.0,39.5722064,2.6433172,"Av. de Jaume III, 21, Centre, 07012 Palma, Illes Balears, Spain"
873,Zafiro Palace Palmanova,5.0,39.5184595,2.5314183,"Av. de Cas Saboners, 24, 07181 Calvià, Illes Balears, Spain"
874,Hipotels Gran Playa De Palma,4.0,39.5149711,2.7489274,"Edificio Gran Playa, Prol. Calle de las Cañas, Playa de Palma, 07600 Playa de Palma, Illes Balears, Spain"
875,Hipotels Playa de Palma Palace Hotel & Spa,5.0,39.5148153,2.7500193,"Avinguda de Fra Joan Llabrés, 20, Platja de Palma, 07600 Palma, Illes Balears, Spain"
876,Caleia Talayot & Spa,5.0,39.605,3.3880556,"Carrer de son Sard, 2, 07560 Cala Millor, Illes Balears, Spain"
877,AluaSoul Carolina,4.0,39.6811971,3.4509889,"Avenida Cala Provençals, 11, 07589 Cala Rajada, Illes Balears, Spain"
878,Hotel Creta Paguera,3.0,39.5377363,2.4487261,"Carrer Eucaliptus, 2, 07160 Peguera, Illes Balears, Spain"
879,Pleta De Mar Luxury Hotel by Nature,5.0,39.6497312,3.4340579,"Via de les Cales, 23, 07589 Capdepera, Illes Balears, Spain"
880,Kyrat Amàrac Suites,4.0,39.6011218,3.3834379,"Carrer de la Vinya del Mar, 4, 07560 Son Servera, Illes Balears, Spain"
881,Yourhouse Alcudia,2.0,39.8315366,3.1109018,"Av. Pere Mas i Reus, 20, 07400 Port d'Alcúdia, Illes Balears, Spain"
882,Yourhouse Acapulco Apartamentos,1.0,39.7675339,3.1479078,"Av. Josep Trias, 22, 07458 Can Picafort, Illes Balears, Spain"
883,Es Corte Vell Inland Hotel,4.0,39.6935789,2.7022394,"Carrer de Santa Catalina Thomàs, 67, 07110 Bunyola, Illes Balears, Spain"
884,Grupotel Los Principes & Spa  Hotel,4.0,39.8146353,3.1157285,"Carrer Galió, 31, 07458 Muro, Illes Balears, Spain"
885,Agroturismo Ca'n Gaia,3.0,39.424319,3.229794,"Sexta Vuelta, 170, 07669 Portocolom, Illes Balears, Spain"
886,Boutique Hotel Sant Jaume,5.0,39.8522515,3.1214773,"Carrer de Sant Jaume, 6, 07400 Alcúdia, Illes Balears, Spain"
887,BO Hotel,4.0,39.568675,2.6448472,"Carrer de Jaume Ferrer, 2, Centre, 07012 Palma, Illes Balears, Spain"
888,Brick Hotel,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
889,Meliá Palma Bay,4.0,39.563302,2.665706,"Carrer de Felicià Fuster, 4, Llevant, 07006 Palma, Illes Balears, Spain"
890,Hotel Turixant,4.0,39.7510872,2.8717733,"Carrer Bartomeu Reus, 21, 07312 Mancor de la Vall, Illes Balears, Spain"
891,Hotel Es Princep,5.0,39.5656525,2.6552605,"Carrer de Bala Roja, 1, Centre, 07001 Palma, Illes Balears, Spain"
892,Hotel El Guía,2.0,39.7651116,2.7154656,"Carrer de Castanyer, 2, 07100 Sóller, Illes Balears, Spain"
893,Mirabo de Valldemossa,4.0,39.7038989,2.6302306,"Finca Mirabó. Ctra. km 16, 07170 Valldemosa, Illes Balears, Spain"
894,Hotel Sa Vall Valldemossa,3.0,39.711068,2.6271084,"Camí de Son Escanyelles, 19, 07170 Valldemossa, Illes Balears, Spain"
895,Agroturismo Ses Vistes,5.0,39.535018,3.0060387,"Polígon 1, Camí de Banyeres, parcela 143, 07260 Porreres, Illes Balears, Spain"
896,Embat Hostel,2.0,39.5681801,2.9824,"Carrer Rector Escarrer, 4, 07230 Montuïri, Illes Balears, Spain"
897,Ca'n Abril,4.0,39.7654342,2.7172595,"Carrer de Pastor, 26, 07100 Sóller, Illes Balears, Spain"
898,Hostal Bona Vista,5.0,39.5691703,3.3734589,"Carrer Llevant, 8, 07687 S'Illot, Illes Balears, Spain"
899,Metropolitan Playa JUKA Aparthotel,4.0,39.5229171,2.7464825,"Carrer de la Mar d'Aral, 6, Platja de Palma, 07610 Palma, Illes Balears, Spain"
900,Can Ribera by Zafiro,4.0,39.737214,3.059253,"Carrer Comtat, 1, 07440 Muro, Illes Balears, Spain"
901,INNSiDE Calviá Beach,4.0,39.506516,2.532558,"Avinguda de l'Olivera, 4, 07181 Calvià, Illes Balears, Spain"
902,Sa Torre,5.0,39.4414029,2.7545608,"07609 Sa Torre, Illes Balears, Spain"
903,whala!isabela,3.0,39.5726007,2.6427834,"Av. de Jaume III, 26, Centre, 07012 Palma, Illes Balears, Spain"
904,Iberostar Grand Portals Nous,5.0,39.5341014,2.5758967,"Carrer Falconer, 19, 07181 Portals Nous, Illes Balears, Spain"
905,Miramar,4.0,39.73914449999999,2.6183018,"07170 Miramar, Illes Balears, Spain"
906,Protur Palmeras Playa Hotel,4.0,39.5704256,3.3731303,"s/n Carrer, Avinguda de les Savines, 07560 Sa Coma, Illes Balears, Spain"
907,Sauló Beach Hotel,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
908,Ses Fotges,3.0,39.8088369,3.1166518,"Av. de s'Albufera, 14, 07458 Platja de Muro, Illes Balears, Spain"
909,Ses Roquetes,2.0,39.3041176,3.0202296,"Platja de Ses Roquetes, Illes Balears, Spain"
910,Hipotels Cala Bona Club,4.0,39.6170325,3.391134,"Carretera Cala Bona, 30, 07559 Costa dels Pins, Illes Balears, Spain"
911,Aparthotel Marina Drach,2.0,39.538931,3.3300417,"Carrer del Curricà, 16, 07680 Porto Cristo, Illes Balears, Spain"
912,Alqueria Blanca,4.0,39.3876139,3.1653968,"07691 S'Alqueria Blanca, Illes Balears, Spain"
913,TUI BLUE Alcudia Pins,4.0,39.7895253,3.1259695,"Carrer Canyes, s/n, 07458 Playa de Muro, Illes Balears, Spain"
914,Stil Mar y Paz,2.0,39.7631258,3.1629759,"Carrer Isabel Garau, 2, 07458 Can Picafort, Illes Balears, Spain"
915,Hostal Diana,1.0,39.8417065,3.1354376,"Carrer de Teodor Canet, 25, 07400 Alcúdia, Illes Balears, Spain"
916,Mon Boutique Hotel,4.0,39.87656,3.0162,"Carrer d'Antoni Maura, 38, 07460 Pollença, Illes Balears, Spain"
917,Es Quatre Cantons,4.0,39.6628792,2.8591999,"Cami Dels Ollers, 1, 07350 Binissalem, Illes Balears, Spain"
918,Hipotels Coma Gran,4.0,39.5769996,3.375146,"Carrer Card, 2, 07560 Sa Coma, Illes Balears, Spain"
919,Son Galceran,4.0,39.662271,2.5864599,"Pont de Son Galcerán, 5, 07190, Illes Balears, Spain"
920,Torre Playa,3.0,39.9028486,3.0797705,"Passeig Saralegui, 136, 07470 Port de Pollença, Illes Balears, Spain"
921,Apartamentos Don Miguel & Hotel Panorama,2.0,39.8975928,3.0759607,"Carrer del Corb Marí, 4, 07470 Port de Pollença, Illes Balears, Spain"
922,Hotel Fonda Llabres,2.0,39.8532748,3.1222057,"Plaça de la Constitució, 6, 07400 Alcúdia, Illes Balears, Spain"
923,Hostal Apuntadores,2.0,39.56899019999999,2.645686,"Carrer dels Apuntadors, 8, Centre, 07012 Palma, Illes Balears, Spain"
924,Levante,4.0,39.6464082,3.2986106,"Llevant, Balearic Islands, Spain"
925,Vista Park Hotel,3.0,39.7603875,3.1661234,"Avinguda del Romaní, 10, 07458 Can Picafort, Illes Balears, Spain"
926,The Lis,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
927,THB Gran Bahía Hotel,4.0,39.76681930000001,3.1541915,"Carrer Almirall Cervera, 1, 07458 Can Picafort, Illes Balears, Spain"
928,Forn Nou,3.0,39.6943665,3.3517196,"Carrer del Centre, 7, 07570 Artà, Illes Balears, Spain"
929,HSM Solivera,4.0,39.54,2.4472222,"Carrer Eucaliptus, 16, 07160 Peguera, Illes Balears, Spain"
930,Flor Los Almendros,5.0,39.5366398,2.4476353,"Bulevar de Peguera, 36, 07160 Peguera, Illes Balears, Spain"
931,Hotel Son Ametler,4.0,39.6044308,2.7267658,"07141 Son Ametller, Illes Balears, Spain"
932,Fleming Hostel,2.0,39.5805606,2.655141,"C/ de l'Arxiduc Lluís Salvador, 46, Nord, 07004 Palma, Illes Balears, Spain"
933,EIX Lagotel Apartamentos,4.0,39.811418,3.1064995,"Carrer Circuit del Llac, sn, 07458 Playa de Muro, Illes Balears, Spain"
934,Apartamentos Alborada,1.0,39.60366,3.3864908,"Paseo Maritimo de Cala millor 10, 07560 Cala Bona, Illes Balears, Spain"
935,Rafa Nadal Sport Residence,5.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
936,Hotel Casablanca,3.0,39.5133629,2.4825856,"Carrer Gran Via Rei Sanxo, 6, 07180 Santa Ponça, Illes Balears, Spain"
937,Agroturisme Es Picot,3.0,39.4907277,3.232084,"Cami Sa Mola, km 3,6, Bustia Rural 88, 07500 Manacor, Illes Balears, Spain"
938,Hotel The Sky,4.0,39.7126133,3.4585985,"Carrer Bustamante, 40, 07590 Cala Rajada, Illes Balears, Spain"
939,Singular Hostel By Eurotels,2.0,39.558179,2.6243262,"Avinguda de Joan Miró, 126, Ponent, 07015 Palma, Illes Balears, Spain"
940,Hotel Gloria De Sant Jaume,5.0,39.5733768,2.6480128,"Carrer de Sant Jaume, 18, Centre, 07012 Palma, Illes Balears, Spain"
941,Senator Cala Millor,4.0,39.6019333,3.3851039,"Carrer de Binicanella, 3, 07560 Cala Millor, Illes Balears, Spain"
942,New Can Furios,4.0,39.7837038,2.9201193,"Diseminado Binibona-cl. Esglesia, 1A, Diseminado Binibona-cl. Esglesia, 1A, 07314 Binibona, Illes Balears, Spain"
943,Palma Beach Hotel & Apt,2.0,39.5726541,2.6568551,"Palma, Balearic Islands, Spain"
944,Cases de Son Barbassa,4.0,39.722721,3.4191133,"Ctra. Cala Mesquida - Camí de Son Barbassa, s/n, 07589 Capdepera, Illes Balears, Spain"
945,EIX Lagotel Hotel,4.0,39.811418,3.1064995,"Carrer Circuit del Llac, sn, 07458 Playa de Muro, Illes Balears, Spain"
946,Santuari de Lluc,1.0,39.8225088,2.8843231,"Plaça dels Pelegrins, 1, 07315 Lluc, Illes Balears, Spain"
947,azuLine Hotel Palmanova Garden,2.0,39.5237081,2.5363379,"Carrer Costa i Llobera, 15, 07181 Palma, Illes Balears, Spain"
948,Son Caliu Apartamentos,1.0,39.5263587,2.5466573,"Av. son Caliu, 10, 12, 07181 Palmanova, Illes Balears, Spain"
949,S'Estelrica Finca Hotel,4.0,39.6708984,3.3444902,"Camí de s'Estelrica s/n, 07570, Camí de Sestelrica, 07570, Illes Balears, Spain"
950,Summum Prime Boutique Hotel,5.0,39.5733364,2.6459741,"C/ de la Concepció, 26, Centre, 07012 Palma, Illes Balears, Spain"
951,ICON Rosetó,5.0,39.572076,2.6494958,"Carrer de Can Campaner, 6, Centre, 07003 Palma, Illes Balears, Spain"
952,Hotel Morlans & Morlans Garden & Suites,3.0,39.5372298,2.4562708,"Carrer de les Gavines, 6, 07160 Peguera, Illes Balears, Spain"
953,Inturotel Cala Azul Park & Esmeralda Park,3.0,39.377642,3.237479,"Carrer Caló des Corral, s/n, 07660 Cala D'or, Illes Balears, Spain"
954,Can Bordoy Gran House & Garden,5.0,39.5696597,2.6444226,"Carrer del Forn de la Glòria, 14, Centre, 07012 Palma, Illes Balears, Spain"
955,Protur Naisa Palma,4.0,39.5743738,2.6421166,"C/ de Simó Ballester, 6, 07011 Palma, Illes Balears, Spain"
956,Hotel Creu de Tau Art & Spa,5.0,39.701197,3.4317276,"C/ Dones de la Llata, 7, 07580 Capdepera, Illes Balears, Spain"
957,La Santamaría Apartamentos,3.0,39.59660299999999,3.3797942,"Av. del Bon Temps, 31, 07560 Sant Llorenç des Cardassar, Illes Balears, Spain"
958,Yartan Boutique Hotel,4.0,39.6937314,3.351191,"Carrer Trespolet, 8, 07570 Artà, Illes Balears, Spain"
959,Petit Hotel Sant Miquel,4.0,39.4008121,3.2039179,"Carrer Isaac Albéniz, 4, 07669 Calonge, Illes Balears, Spain"
960,Hotel The Place,4.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
961,Sol i Vida,4.0,39.5360879,3.3326679,"Avinguda d'en Joan Servera Camps, 11, 07680 Porto Cristo, Illes Balears, Spain"
962,Eques Petit Resort,2.0,39.37266049999999,3.2264226,"Av. de Calonge, 9, 07660 Santanyí, Illes Balears, Spain"
963,Protur Bonamar,4.0,39.606793,3.3880689,"Carrer na Llambies, 07560 Cala Millor, Illes Balears, Spain"
964,Finca Serena,5.0,39.58717619999999,2.9462416,"Ma-3200 km, Ma-3200, km, 3, 3, 07230 Montuiri, Illes Balears, Spain"
965,Fil Suites,5.0,39.5709323,2.6548661,"Carrer de la Ferreria, 14, Centre, 07002 Palma, Illes Balears, Spain"
966,Forum Boutique Hotel & Spa,4.0,39.8533186,3.122196,"Carrer de Cristòfol Colom, 2-4, 07400 Alcúdia, Illes Balears, Spain"
967,Mar Salada Apartments,5.0,39.8338535,3.12007,"Carrer de Minerva, 31, 07400 Port d'Alcúdia, Illes Balears, Spain"
968,Som Ars Magna Bleisure Hotel,4.0,39.578989,2.6507196,"C. de Blanquerna, 12, Nord, 07003 Palma, Illes Balears, Spain"
969,Cala Morlanda Estudios,3.0,39.5630809,3.3733748,"Carrer del Pagell, 26, 07687 S'Illot-Cala Morlanda, Illes Balears, Spain"
970,YourHouse Port,1.0,39.8315366,3.1109018,"Av. Pere Mas i Reus, 20, 07400 Port d'Alcúdia, Illes Balears, Spain"
971,Hotel El Llorenc Parc De La Mar,5.0,39.5657104,2.6530103,"Plaça de Llorenç Villalonga, 4, Centre, 07001 Palma, Illes Balears, Spain"
972,Ca Sa Tieta,3.0,39.7047258,2.7906052,"Carrer de Can Barbut, 2, 07340 Alaró, Illes Balears, Spain"
973,Hotel Soller Plaza,4.0,39.766177,2.714492,"Carrer de Vicari Pastor, 4, 07100 Sóller, Illes Balears, Spain"
974,Zafiro Palace Andratx,5.0,39.5395093,2.4262561,"Carrer Cromlec, 3, 07160 Camp de Mar, Illes Balears, Spain"
975,Seasun Aniram,4.0,39.530152,2.7320353,"Carrer de l'Albatros, 11, Platja de Palma, 07610 Palma, Illes Balears, Spain"
976,INNER Kompas Studios,3.0,39.5195699,2.5355459,"Passeig Mar, 54, 07181 Palmanova, Illes Balears, Spain"
977,THB Gran Bahía Apartments,3.0,39.76681930000001,3.1541915,"Carrer Almirall Cervera, 1, 07458 Can Picafort, Illes Balears, Spain"
978,Terreno Studios,4.0,39.56160209999999,2.6251302,"El Terreno, Ponent District, Palma, Balearic Islands, Spain"
979,Aubamar Suites & Spa,5.0,39.5169632,2.7487851,"Calle Misión de San Diego, 17, Platja de Palma, 07600 Palma, Illes Balears, Spain"
980,Hotel Rocamarina,4.0,39.3657943,3.2264881,"Av. d'es Fortí, 14, 07660 Cala D'or, Illes Balears, Spain"
981,Mariner Club Apartments,3.0,39.837086,3.1115935,"Carrer Atenes, 1, 07400 Platja D'Alcudia, Illes Balears, Spain"
982,Grupotel Playa Camp de Mar,4.0,39.5384771,2.4223521,"Mallorca Avda. Gabriel Covas Alemany 1, 07160 Camp de Mar, Illes Balears, Spain"
983,Hotel Nou Baleares,4.0,39.57329319999999,2.6614408,"Plaça Francesc García i Orell, 8, Llevant, 07006 Palma, Illes Balears, Spain"
984,Lluna Aqua Hotel,4.0,39.7671021,2.7160848,"Carrer de sa Lluna, 23, 07100 Sóller, Illes Balears, Spain"
985,Hotel Ynaira,5.0,39.6495922,3.1112235,"Carrer Major, 36, 07529 Ariany, Illes Balears, Spain"
986,Hostal Beijuan,2.0,39.5697298,3.3722117,"Carrer Llevant, 22, 07687 S'Illot, Illes Balears, Spain"
987,Hostal Residencia San Francisco,3.0,39.5642156,2.6238584,"Carrer de Santa Rita, 17, Ponent, 07014 Palma, Illes Balears, Spain"
988,Palacio Can Marqués,5.0,39.5692909,2.6444043,"Carrer dels Apuntadors, 15, Centre, 07012 Palma, Illes Balears, Spain"
989,Senda Caimari Hotel,1.0,39.7714463,2.9029406,"Carrer de ses Tavernes, 10, 07314 Caimari, Illes Balears, Spain"
990,Ses Cases Noves Finca,3.0,39.6114025,2.706766,"Ses Cases Noves, 07141 Es Pont d'Inca, Illes Balears, Spain"
991,Beach Inn,1.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
992,New Art Hostel Albergue Juvenil,1.0,39.5679182,2.6636157,"Carrer de Jeroni Pou, 70, Llevant, 07006 Palma, Illes Balears, Spain"
993,Casa Galileo,1.0,39.6576647,2.9503412,"Plaça de la Mare de Déu, 12, 07144 Costitx, Illes Balears, Spain"
994,Edificio PrÍncipe,1.0,39.5397829,2.5909231,"Passeig Illetes, 37, 07181 ses Illetes, Illes Balears, Spain"
995,Sofia Alcúdia Beach,4.0,39.8355164,3.1209743,"Carrer de Minerva, 19, 07400 Port d'Alcúdia, Illes Balears, Spain"
996,Samaritana Suites,4.0,39.5702208,2.6531946,"Carrer del Pes de la Farina, 2, Centre, 07001 Palma, Illes Balears, Spain"
997,The Boc Suites,4.0,39.580338,2.6557618,"Carrer de la Reina Maria Cristina, 51, Nord, 07004 Palma, Illes Balears, Spain"
998,Hotel Sabina & Suites,4.0,39.6011111,3.3844444,"Carrer de na Penyal, 1, 07560 Cala Millor, Illes Balears, Spain"
